,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
0,31.142857142857146,31.142864567892893,allenai/unifiedqa-t5-large,sbic,834,24,unified_qa_what_with_tags
1,36.0,36.00000858306885,allenai/unifiedqa-t5-large,sbic,6290,24,unified_qa_what_with_tags
2,8.571428571428571,8.571430615016393,allenai/unifiedqa-t5-large,sbic,6339,24,unified_qa_what_with_tags
3,33.14285714285714,33.14286504473005,allenai/unifiedqa-t5-large,sbic,8384,24,unified_qa_what_with_tags
4,12.0,12.00000286102295,allenai/unifiedqa-t5-large,sbic,1319,24,unified_qa_what_with_tags
5,23.42857142857143,23.42857701437814,allenai/unifiedqa-t5-large,sbic,2638,24,unified_qa_what_with_tags
6,32.857142857142854,32.85715069089617,allenai/unifiedqa-t5-large,sbic,9428,24,unified_qa_what_with_tags
7,15.714285714285714,15.714289460863386,allenai/unifiedqa-t5-large,sbic,1936,24,unified_qa_what_with_tags
8,39.14285714285714,39.142866475241526,allenai/unifiedqa-t5-large,sbic,6227,24,unified_qa_what_with_tags
9,28.285714285714285,28.239062922341482,allenai/unifiedqa-t5-large,sbic,51,24,unified_qa_what_with_tags
10,28.285714285714285,28.285721029554093,allenai/unifiedqa-t5-large,sbic,588,24,unified_qa_what_with_tags
11,34.57142857142857,34.571436813899446,allenai/unifiedqa-t5-large,sbic,2175,24,unified_qa_what_with_tags
12,26.285714285714285,26.285720552716935,allenai/unifiedqa-t5-large,sbic,9991,24,unified_qa_what_with_tags
13,16.857142857142858,16.857146876198904,allenai/unifiedqa-t5-large,sbic,2689,24,unified_qa_what_with_tags
14,39.42857142857143,39.42858082907541,allenai/unifiedqa-t5-large,sbic,2051,24,unified_qa_what_with_tags
15,26.0,26.000006198883057,allenai/unifiedqa-t5-large,sbic,1335,24,unified_qa_what_with_tags
16,21.714285714285715,21.714290891374862,allenai/unifiedqa-t5-large,sbic,1967,24,unified_qa_what_with_tags
