,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
0,57.99999999999999,54.75651165417263,allenai/unifiedqa-t5-large,sbic,8975,24,unified_qa_what_with_tags
1,59.14285714285714,56.98573507581438,allenai/unifiedqa-t5-base,sbic,9599,24,unified_qa_what_with_tags
2,56.285714285714285,54.059057814734324,allenai/unifiedqa-t5-base,sbic,2689,24,unified_qa_what_with_tags
3,60.285714285714285,57.67799612454006,allenai/unifiedqa-t5-large,sbic,834,24,unified_qa_what_with_tags
4,52.58620689655172,47.71539651114365,t5-base,esnli,2147,16,standard
5,61.71428571428571,58.22890654632023,allenai/unifiedqa-t5-large,sbic,1181,24,unified_qa_what_with_tags
6,60.3448275862069,55.03552633112874,t5-base,esnli,6341,16,standard
7,87.06896551724138,79.72147021142916,t5-large,esnli,7004,16,standard
8,51.14942528735632,46.55866919235251,t5-base,esnli,9599,16,standard
9,56.60919540229885,51.212827672903565,t5-base,esnli,741,16,standard
10,62.57142857142857,59.66217386722565,allenai/unifiedqa-t5-large,sbic,1967,24,unified_qa_what_with_tags
11,52.28571428571429,50.20139210564749,allenai/unifiedqa-t5-base,sbic,2348,24,unified_qa_what_with_tags
12,51.724137931034484,47.20485011736552,t5-base,esnli,5320,16,standard
13,54.285714285714285,52.26614022254944,allenai/unifiedqa-t5-base,sbic,4823,24,unified_qa_what_with_tags
14,55.42857142857143,53.83856981141226,allenai/unifiedqa-t5-base,sbic,2175,24,unified_qa_what_with_tags
15,64.28571428571429,61.77039234978812,allenai/unifiedqa-t5-large,sbic,741,24,unified_qa_what_with_tags
16,83.33333333333334,76.31913401272105,t5-large,esnli,9428,16,standard
17,89.36781609195403,81.75506596935206,t5-large,esnli,2498,16,standard
18,53.44827586206896,48.21360198588207,t5-base,esnli,7004,16,standard
19,50.57142857142857,49.252635274614605,allenai/unifiedqa-t5-base,sbic,9428,24,unified_qa_what_with_tags
20,56.285714285714285,54.059057814734324,allenai/unifiedqa-t5-base,sbic,2689,24,unified_qa_what_with_tags
21,52.0,50.34099212714604,allenai/unifiedqa-t5-base,sbic,2796,24,unified_qa_what_with_tags
22,59.42857142857143,56.11470406396048,allenai/unifiedqa-t5-large,sbic,7740,24,unified_qa_what_with_tags
23,56.896551724137936,51.37399075360134,t5-base,esnli,7632,16,standard
24,59.195402298850574,53.925366888101074,t5-base,esnli,8975,16,standard
25,54.88505747126437,49.48518483460634,t5-base,esnli,3112,16,standard
26,85.0574712643678,78.07778832556187,t5-large,esnli,3639,16,standard
27,50.57142857142857,49.252635274614605,allenai/unifiedqa-t5-base,sbic,9428,24,unified_qa_what_with_tags
28,54.02298850574713,48.84037277821837,t5-base,esnli,1331,16,standard
29,60.3448275862069,55.05111914599079,t5-base,esnli,4523,16,standard
30,63.50574712643679,57.359502181924626,t5-base,esnli,2913,16,standard
31,60.857142857142854,57.52192747592926,allenai/unifiedqa-t5-large,sbic,9962,24,unified_qa_what_with_tags
32,58.857142857142854,55.755099398749216,allenai/unifiedqa-t5-large,sbic,7356,24,unified_qa_what_with_tags
33,58.857142857142854,56.14741855008261,allenai/unifiedqa-t5-large,sbic,51,24,unified_qa_what_with_tags
34,59.77011494252874,54.10016773418448,t5-base,esnli,2796,16,standard
35,47.14285714285714,45.96849226951599,allenai/unifiedqa-t5-base,sbic,7356,24,unified_qa_what_with_tags
36,56.85714285714286,53.81706770828792,allenai/unifiedqa-t5-large,sbic,4182,24,unified_qa_what_with_tags
37,58.04597701149425,52.596114798523914,t5-base,esnli,7740,16,standard
38,81.60919540229885,74.54770493438875,t5-large,esnli,2147,16,standard
39,61.42857142857143,58.25492051669529,allenai/unifiedqa-t5-large,sbic,6924,24,unified_qa_what_with_tags
40,54.285714285714285,51.723510418619426,allenai/unifiedqa-t5-base,sbic,7004,24,unified_qa_what_with_tags
41,58.57142857142858,55.480166350092205,allenai/unifiedqa-t5-large,sbic,6341,24,unified_qa_what_with_tags
42,58.57142857142858,54.908332977976116,allenai/unifiedqa-t5-base,sbic,4791,24,unified_qa_what_with_tags
43,86.49425287356321,79.12531036070024,t5-large,esnli,4182,16,standard
44,85.91954022988506,78.61142740852532,t5-large,esnli,1335,16,standard
45,60.57142857142858,57.3129666021892,allenai/unifiedqa-t5-large,sbic,178,24,unified_qa_what_with_tags
46,84.19540229885058,77.14491952424761,t5-large,esnli,8975,16,standard
47,64.0,61.19023999146053,allenai/unifiedqa-t5-large,sbic,4779,24,unified_qa_what_with_tags
