,,,,dev_acc,dev_acc,dev_bertscore_correct_normalized,dev_bertscore_correct_normalized
,,,,mean,std,mean,std
task_name,model_type,io_format,n_shots,,,,
ecqa,allenai/unifiedqa-t5-base,unifiedqa_matching,48,30.176190476190477,3.331193190519331,24.585915240787322,2.7019948529010924
ecqa,allenai/unifiedqa-t5-large,unifiedqa_matching,48,48.63809523809524,4.049814530620669,42.981088187581015,3.685438082842822
esnli,t5-base,standard,16,75.7183908045977,3.004900872057479,69.26942260329294,2.773679953697858
esnli,t5-large,standard,16,83.98048874722303,2.1815232774612396,76.95930013590524,2.0146765918839162
sbic,allenai/unifiedqa-t5-base,unified_qa_what_with_tags,24,57.42857142857143,3.0362884611063583,54.05297356077603,3.194702935720452
sbic,allenai/unifiedqa-t5-large,unified_qa_what_with_tags,24,64.04761904761905,3.586128477943512,61.371793031124845,3.6932053468368284
sensemaking,allenai/unifiedqa-t5-base,unifiedqa_what,24,55.804761904761904,2.8876898785131204,51.14394741484097,2.6379315656271975
sensemaking,allenai/unifiedqa-t5-large,unifiedqa_what,24,69.45714285714286,4.156692824601697,63.983483809800376,3.8268278394059574
