,,,,dev_acc,dev_acc,dev_bertscore_correct_normalized,dev_bertscore_correct_normalized
,,,,mean,std,mean,std
task_name,model_type,io_format,n_shots,,,,
ecqa,allenai/unifiedqa-t5-base,unifiedqa_matching,48,40.48095238095238,2.0914413652137096,32.91580014243012,1.6998539450213952
ecqa,allenai/unifiedqa-t5-large,unifiedqa_matching,48,57.78571428571429,2.254323133252118,46.973503805342176,1.8312243503149102
esnli,t5-base,standard,16,73.10344827586206,2.511807673088375,60.887557695195134,2.0974306036144146
esnli,t5-large,standard,16,83.65900383141762,2.1410563678912813,69.68614811884146,1.7826266443224168
sbic,allenai/unifiedqa-t5-base,unified_qa_what_with_tags,24,0.3,0.2524707836535536,0.25322681793144775,0.2127949486979847
sbic,allenai/unifiedqa-t5-large,unified_qa_what_with_tags,24,0.04761904761904761,0.11857047236179744,0.03962338396481105,0.0988811341387311
sensemaking,allenai/unifiedqa-t5-base,unifiedqa_what,24,0.0,0.0,0.0,0.0
sensemaking,allenai/unifiedqa-t5-large,unifiedqa_what,24,2.2523809523809524,1.7270096578411611,1.8729260619197572,1.438885386249385
