,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
0,59.14285714285714,56.98573507581438,allenai/unifiedqa-t5-base,sbic,9599,24,unified_qa_what_with_tags
1,52.58620689655172,47.71539651114365,t5-base,esnli,2147,16,standard
2,61.71428571428571,58.22890654632023,allenai/unifiedqa-t5-large,sbic,1181,24,unified_qa_what_with_tags
3,51.14942528735632,46.55866919235251,t5-base,esnli,9599,16,standard
4,51.724137931034484,47.20485011736552,t5-base,esnli,5320,16,standard
5,89.36781609195403,81.75506596935206,t5-large,esnli,2498,16,standard
6,81.60919540229885,74.54770493438875,t5-large,esnli,2147,16,standard
7,61.42857142857143,58.25492051669529,allenai/unifiedqa-t5-large,sbic,6924,24,unified_qa_what_with_tags
8,58.57142857142858,54.908332977976116,allenai/unifiedqa-t5-base,sbic,4791,24,unified_qa_what_with_tags
9,64.0,61.19023999146053,allenai/unifiedqa-t5-large,sbic,4779,24,unified_qa_what_with_tags
10,61.71428571428571,58.22890654632023,allenai/unifiedqa-t5-large,sbic,1181,24,unified_qa_what_with_tags
11,60.857142857142854,58.302388599940706,allenai/unifiedqa-t5-large,sbic,6227,24,unified_qa_what_with_tags
12,56.03448275862068,51.04097759929196,t5-base,esnli,6595,16,standard
13,63.793103448275865,57.70028322592549,t5-base,esnli,4791,16,standard
14,54.285714285714285,52.11846358435495,allenai/unifiedqa-t5-base,sbic,2051,24,unified_qa_what_with_tags
15,60.857142857142854,58.33926183836801,allenai/unifiedqa-t5-large,sbic,176,24,unified_qa_what_with_tags
16,86.49425287356321,79.1129960582174,t5-large,esnli,6924,16,standard
17,81.32183908045977,74.02419353696122,t5-large,esnli,2638,16,standard
18,83.62068965517241,76.39734909452241,t5-large,esnli,4791,16,standard
19,81.89655172413794,75.06727213147043,t5-large,esnli,8160,16,standard
20,83.04597701149426,76.02482357586938,t5-large,esnli,588,16,standard
21,52.28571428571429,49.62436434200832,allenai/unifiedqa-t5-base,sbic,6924,24,unified_qa_what_with_tags
22,50.857142857142854,49.452649337904795,allenai/unifiedqa-t5-base,sbic,8160,24,unified_qa_what_with_tags
23,57.42857142857143,54.47942098549434,allenai/unifiedqa-t5-large,sbic,2498,24,unified_qa_what_with_tags
24,81.32183908045977,74.44192446853923,t5-large,esnli,1936,16,standard
25,53.42857142857142,51.0867269379752,allenai/unifiedqa-t5-base,sbic,4512,24,unified_qa_what_with_tags
26,87.06896551724138,79.82974603943441,t5-large,esnli,8384,16,standard
27,62.57142857142857,59.746478523526875,allenai/unifiedqa-t5-large,sbic,9599,24,unified_qa_what_with_tags
28,54.57142857142857,52.66489444460188,allenai/unifiedqa-t5-base,sbic,6595,24,unified_qa_what_with_tags
29,63.793103448275865,57.70028322592549,t5-base,esnli,4791,16,standard
30,53.42857142857142,50.96982625552586,allenai/unifiedqa-t5-base,sbic,588,24,unified_qa_what_with_tags
31,86.20689655172413,78.88603362886386,t5-large,esnli,4512,16,standard
32,52.29885057471264,47.571051960018856,t5-base,esnli,1936,16,standard
33,63.714285714285715,60.34441981996809,allenai/unifiedqa-t5-large,sbic,1936,24,unified_qa_what_with_tags
34,55.42857142857143,52.25110386099134,allenai/unifiedqa-t5-large,sbic,2769,24,unified_qa_what_with_tags
