,,,,dev_acc,dev_acc,dev_bertscore_correct_normalized,dev_bertscore_correct_normalized
,,,,mean,std,mean,std
task_name,model_type,io_format,n_shots,,,,
ecqa,allenai/unifiedqa-t5-base,unifiedqa_matching,48,41.82857142857143,2.55135018276638,34.008366163855506,2.0764737444534433
ecqa,allenai/unifiedqa-t5-large,unifiedqa_matching,48,51.450917797286515,2.669402932906787,41.85128880860039,2.1726944557434957
esnli,t5-base,standard,16,42.06417624521073,6.088313917047952,36.9892291185157,5.409089195883117
esnli,t5-large,standard,16,84.07441016333938,2.0922953716387642,76.92207861755566,1.9256180158875964
sbic,allenai/unifiedqa-t5-base,unified_qa_what_with_tags,24,0.29323308270676696,0.2741011448655366,0.2512876730514947,0.23569122156902014
sbic,allenai/unifiedqa-t5-large,unified_qa_what_with_tags,24,27.36561743341404,6.2095468383806125,27.360783341433176,6.211582156575293
sensemaking,allenai/unifiedqa-t5-base,unifiedqa_what,24,56.261904761904766,2.566816852218808,51.428690402280715,2.338421073875696
sensemaking,allenai/unifiedqa-t5-large,unifiedqa_what,24,67.29047619047618,3.4701807150365145,61.78664376650537,3.1903211498778714
