,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
0,58.857142857142854,47.78118528638567,allenai/unifiedqa-t5-large,ecqa,588,48,unifiedqa_matching
1,0.2857142857142857,0.24365942818777903,allenai/unifiedqa-t5-base,sbic,6290,24,unified_qa_what_with_tags
2,0.0,0.0,allenai/unifiedqa-t5-large,sbic,834,24,unified_qa_what_with_tags
3,71.26436781609196,59.349669361936634,t5-base,esnli,2498,16,standard
4,0.5714285714285714,0.47726922375815256,allenai/unifiedqa-t5-base,sbic,6339,24,unified_qa_what_with_tags
5,0.2857142857142857,0.24279560361589705,allenai/unifiedqa-t5-base,sbic,1936,24,unified_qa_what_with_tags
6,36.285714285714285,29.528553690229142,allenai/unifiedqa-t5-base,ecqa,6290,48,unifiedqa_matching
7,0.0,0.0,allenai/unifiedqa-t5-large,sbic,2175,24,unified_qa_what_with_tags
8,38.0,30.86329472064972,allenai/unifiedqa-t5-base,ecqa,8384,48,unifiedqa_matching
9,15.714285714285714,13.160398364067078,allenai/unifiedqa-t5-large,sensemaking,6339,24,unifiedqa_what
10,0.0,0.0,allenai/unifiedqa-t5-large,sbic,5320,24,unified_qa_what_with_tags
11,84.77011494252874,70.71081627716963,t5-large,esnli,7632,16,standard
12,89.36781609195403,74.41753426502491,t5-large,esnli,1111,16,standard
13,59.71428571428572,48.54873299598694,allenai/unifiedqa-t5-large,ecqa,178,48,unifiedqa_matching
14,0.0,0.0,allenai/unifiedqa-t5-large,sbic,7004,24,unified_qa_what_with_tags
15,40.85714285714286,33.17792933327811,allenai/unifiedqa-t5-base,ecqa,588,48,unifiedqa_matching
16,71.26436781609196,59.349669361936634,t5-base,esnli,2498,16,standard
17,86.7816091954023,72.24909029472833,t5-large,esnli,7356,16,standard
18,18.571428571428573,15.525684220450264,allenai/unifiedqa-t5-large,sensemaking,2638,24,unifiedqa_what
19,73.5632183908046,61.23918562099851,t5-base,esnli,6595,16,standard
20,18.857142857142858,15.788070525441851,allenai/unifiedqa-t5-large,sensemaking,2147,24,unifiedqa_what
21,0.2857142857142857,0.23562821320125035,allenai/unifiedqa-t5-large,sbic,741,24,unified_qa_what_with_tags
22,0.0,0.0,allenai/unifiedqa-t5-large,sbic,1181,24,unified_qa_what_with_tags
23,84.48275862068965,70.41988650272633,t5-large,esnli,1331,16,standard
24,18.0,15.076434680393763,allenai/unifiedqa-t5-large,sensemaking,7740,24,unifiedqa_what
25,88.2183908045977,73.48863429379189,t5-large,esnli,4512,16,standard
26,0.0,0.0,allenai/unifiedqa-t5-base,sbic,1331,24,unified_qa_what_with_tags
27,0.0,0.0,allenai/unifiedqa-t5-base,sensemaking,7632,24,unifiedqa_what
28,0.0,0.0,allenai/unifiedqa-t5-large,sbic,6290,24,unified_qa_what_with_tags
29,77.29885057471265,64.44918746235727,t5-base,esnli,9962,16,standard
30,18.857142857142858,15.764278956821986,allenai/unifiedqa-t5-large,sensemaking,176,24,unifiedqa_what
31,0.0,0.0,allenai/unifiedqa-t5-base,sensemaking,9933,24,unifiedqa_what
32,56.00000000000001,45.54999019418444,allenai/unifiedqa-t5-large,ecqa,6227,48,unifiedqa_matching
33,42.0,34.108854106494356,allenai/unifiedqa-t5-base,ecqa,4199,48,unifiedqa_matching
