,dev_acc,dev_bertscore_correct_normalized,model_type,task_name,seed,n_shots,io_format
0,54.285714285714285,49.51197034972055,allenai/unifiedqa-t5-base,sensemaking,1331,24,unifiedqa_what
1,85.91954022988506,78.51941328624198,t5-large,esnli,7056,16,standard
2,55.42857142857143,51.849017415727886,allenai/unifiedqa-t5-base,sbic,1331,24,unified_qa_what_with_tags
3,86.7816091954023,79.56590969329592,t5-large,esnli,1967,16,standard
4,73.27586206896551,67.07343974675256,t5-base,esnli,1967,16,standard
5,56.57142857142857,53.539612242153716,allenai/unifiedqa-t5-large,sbic,2769,24,unified_qa_what_with_tags
6,60.857142857142854,57.892952867916655,allenai/unifiedqa-t5-large,sbic,2175,24,unified_qa_what_with_tags
7,85.0574712643678,77.77543326561478,t5-large,esnli,741,16,standard
8,26.857142857142858,22.20305492196764,allenai/unifiedqa-t5-large,ecqa,1111,48,unifiedqa_matching
9,58.857142857142854,54.9626475742885,allenai/unifiedqa-t5-base,sbic,741,24,unified_qa_what_with_tags
10,62.0,58.963047180856975,allenai/unifiedqa-t5-large,sbic,3112,24,unified_qa_what_with_tags
11,84.19540229885058,76.97069562714675,t5-large,esnli,6227,16,standard
12,62.28571428571429,59.34618026869638,allenai/unifiedqa-t5-large,sbic,6924,24,unified_qa_what_with_tags
13,27.42857142857143,22.491623623030527,allenai/unifiedqa-t5-large,ecqa,8483,48,unifiedqa_matching
14,34.285714285714285,27.87412944861821,allenai/unifiedqa-t5-base,ecqa,1335,48,unifiedqa_matching
15,51.714285714285715,48.21661509786333,allenai/unifiedqa-t5-base,sbic,2051,24,unified_qa_what_with_tags
16,71.14285714285714,65.49101029123578,allenai/unifiedqa-t5-large,sensemaking,3639,24,unifiedqa_what
17,59.14285714285714,55.62362699849265,allenai/unifiedqa-t5-base,sbic,6924,24,unified_qa_what_with_tags
18,34.85714285714286,28.327518020357406,allenai/unifiedqa-t5-base,ecqa,1181,48,unifiedqa_matching
19,70.40229885057471,64.15025030059375,t5-base,esnli,2175,16,standard
20,53.42857142857142,49.83920725754329,allenai/unifiedqa-t5-base,sbic,2175,24,unified_qa_what_with_tags
21,66.0,60.66482981613704,allenai/unifiedqa-t5-large,sensemaking,8160,24,unifiedqa_what
22,37.714285714285715,30.66516043458666,allenai/unifiedqa-t5-base,ecqa,8975,48,unifiedqa_matching
23,57.99999999999999,53.21418653215681,allenai/unifiedqa-t5-large,sensemaking,1331,24,unifiedqa_what
24,26.571428571428573,21.581441232136317,allenai/unifiedqa-t5-base,ecqa,176,48,unifiedqa_matching
25,36.57142857142857,29.795192548206874,allenai/unifiedqa-t5-large,ecqa,8160,48,unifiedqa_matching
26,61.42857142857143,58.68299743107387,allenai/unifiedqa-t5-large,sbic,7009,24,unified_qa_what_with_tags
27,33.14285714285714,26.936166865485056,allenai/unifiedqa-t5-base,ecqa,6227,48,unifiedqa_matching
28,72.12643678160919,65.87394791087885,t5-base,esnli,2147,16,standard
29,87.06896551724138,79.57586214460176,t5-large,esnli,3112,16,standard
30,34.0,27.649919986724854,allenai/unifiedqa-t5-base,ecqa,2147,48,unifiedqa_matching
31,54.285714285714285,50.8079479932785,allenai/unifiedqa-t5-base,sbic,3639,24,unified_qa_what_with_tags
32,35.14285714285714,28.55608822618212,allenai/unifiedqa-t5-base,ecqa,2689,48,unifiedqa_matching
33,35.14285714285714,28.55608822618212,allenai/unifiedqa-t5-base,ecqa,2689,48,unifiedqa_matching
34,35.14285714285714,28.55608822618212,allenai/unifiedqa-t5-base,ecqa,2689,48,unifiedqa_matching
35,26.571428571428573,21.581441232136317,allenai/unifiedqa-t5-base,ecqa,176,48,unifiedqa_matching
36,72.70114942528735,66.46157629873561,t5-base,esnli,1335,16,standard
37,59.14285714285714,55.693565249443054,allenai/unifiedqa-t5-base,sbic,7056,24,unified_qa_what_with_tags
38,37.714285714285715,31.12084996700287,allenai/unifiedqa-t5-large,ecqa,9599,48,unifiedqa_matching
39,31.142857142857146,26.221104059900558,allenai/unifiedqa-t5-large,ecqa,4823,48,unifiedqa_matching
40,54.285714285714285,49.66789965970175,allenai/unifiedqa-t5-base,sensemaking,1936,24,unifiedqa_what
41,36.0,29.20152940068926,allenai/unifiedqa-t5-base,ecqa,1349,48,unifiedqa_matching
42,56.285714285714285,53.55391103880746,allenai/unifiedqa-t5-large,sbic,176,24,unified_qa_what_with_tags
43,56.57142857142857,52.63801237515041,allenai/unifiedqa-t5-base,sbic,4523,24,unified_qa_what_with_tags
44,39.714285714285715,32.31303036212921,allenai/unifiedqa-t5-base,ecqa,2769,48,unifiedqa_matching
45,55.714285714285715,50.87251663208008,allenai/unifiedqa-t5-base,sensemaking,741,24,unifiedqa_what
46,34.285714285714285,27.9293703522001,allenai/unifiedqa-t5-base,ecqa,4864,48,unifiedqa_matching
47,29.142857142857142,23.97842402117593,allenai/unifiedqa-t5-large,ecqa,4864,48,unifiedqa_matching
48,56.57142857142857,53.647243993622915,allenai/unifiedqa-t5-large,sbic,2498,24,unified_qa_what_with_tags
49,71.42857142857143,65.66445621422359,allenai/unifiedqa-t5-large,sensemaking,6924,24,unifiedqa_what
50,57.14285714285714,53.62715412889208,allenai/unifiedqa-t5-base,sbic,5358,24,unified_qa_what_with_tags
51,84.48275862068965,77.15152190334496,t5-large,esnli,7740,16,standard
52,58.857142857142854,54.7751966885158,allenai/unifiedqa-t5-base,sbic,588,24,unified_qa_what_with_tags
